instance,set,n_customers,seed,cost,optimal,gap,n_routes,k_reference,init_cost,init_gap,iterations,runtime,time_to_best,iter_to_best,time_limit,stop_reason,param,value
E-n101-k14,E,100,1,1079,1067.0,1.1246485473289598,14,14,1130,5.904404873477039,31537,80.00084754201816,39.05353308300255,15515,80.0,time_limit,time_limit,80.0
E-n101-k14,E,100,2,1067,1067.0,0.0,14,14,1128,5.716963448922212,32052,80.00112762500066,40.97372416697908,16505,80.0,time_limit,time_limit,80.0
E-n101-k14,E,100,3,1071,1067.0,0.37488284910965325,14,14,1132,6.091846298031865,32434,80.00233945797663,73.27250941703096,29705,80.0,time_limit,time_limit,80.0
F-n72-k4,F,71,1,237,237.0,0.0,4,4,250,5.485232067510548,57336,80.00025337497937,0.01247037498978898,15,80.0,time_limit,time_limit,80.0
F-n72-k4,F,71,2,237,237.0,0.0,4,4,264,11.39240506329114,57433,80.00068350002402,0.21558912500040606,112,80.0,time_limit,time_limit,80.0
F-n72-k4,F,71,3,237,237.0,0.0,4,4,264,11.39240506329114,57422,80.00134762498783,0.5617336659925058,226,80.0,time_limit,time_limit,80.0
M-n121-k7,M,120,1,1035,1034.0,0.09671179883945841,7,7,1039,0.4835589941972921,23537,80.0018215830205,52.09977033303585,14737,80.0,time_limit,time_limit,80.0
M-n121-k7,M,120,2,1035,1034.0,0.09671179883945841,7,7,1051,1.644100580270793,23149,80.00989033398218,57.53263891697861,16678,80.0,time_limit,time_limit,80.0
M-n121-k7,M,120,3,1035,1034.0,0.09671179883945841,7,7,1049,1.4506769825918762,23232,80.0016919170157,42.50314062502002,12278,80.0,time_limit,time_limit,80.0
M-n200-k17,M,199,1,1293,1275.0,1.411764705882353,17,17,1410,10.588235294117647,16967,80.01548987498973,65.42350891698152,14234,80.0,time_limit,time_limit,80.0
M-n200-k17,M,199,2,1292,1275.0,1.3333333333333333,17,17,1429,12.07843137254902,17098,80.00125241698697,63.58300437498838,14009,80.0,time_limit,time_limit,80.0
M-n200-k17,M,199,3,1290,1275.0,1.1764705882352942,17,17,1370,7.450980392156863,17295,80.00509400002193,69.6701330000069,15307,80.0,time_limit,time_limit,80.0
P-n45-k5,P,44,1,510,510.0,0.0,5,5,556,9.019607843137255,115862,80.0006527910009,0.02362820802954957,45,80.0,time_limit,time_limit,80.0
P-n45-k5,P,44,2,510,510.0,0.0,5,5,560,9.803921568627452,116299,80.0002969999914,0.10502524999901652,157,80.0,time_limit,time_limit,80.0
P-n45-k5,P,44,3,510,510.0,0.0,5,5,561,10.0,117421,80.0028563340311,0.019918917038012296,29,80.0,time_limit,time_limit,80.0
P-n65-k10,P,64,1,792,792.0,0.0,10,10,840,6.0606060606060606,67954,80.01941941597033,6.772597290982958,5870,80.0,time_limit,time_limit,80.0
P-n65-k10,P,64,2,792,792.0,0.0,10,10,837,5.681818181818182,67510,80.0014157500118,8.018785916035995,6987,80.0,time_limit,time_limit,80.0
P-n65-k10,P,64,3,792,792.0,0.0,10,10,833,5.1767676767676765,67928,80.00424133398337,12.80267216701759,10749,80.0,time_limit,time_limit,80.0
P-n101-k4,P,100,1,681,681.0,0.0,4,4,736,8.076358296622614,33072,80.00026812503347,5.9886326669948176,2108,80.0,time_limit,time_limit,80.0
P-n101-k4,P,100,2,681,681.0,0.0,4,4,706,3.671071953010279,32013,80.00093099998776,10.512086250004359,3946,80.0,time_limit,time_limit,80.0
P-n101-k4,P,100,3,681,681.0,0.0,4,4,698,2.4963289280469896,32624,80.00609895802336,13.46450416604057,5119,80.0,time_limit,time_limit,80.0
E-n33-k4,E,32,1,835,835.0,0.0,4,4,868,3.9520958083832336,558,0.38726012501865625,0.034317208046559244,58,120.0,stall_limit,stall_limit,500
E-n33-k4,E,32,2,835,835.0,0.0,4,4,895,7.18562874251497,628,0.4611000419827178,0.09912066697143018,128,120.0,stall_limit,stall_limit,500
E-n33-k4,E,32,3,835,835.0,0.0,4,4,866,3.712574850299401,685,0.5103918749955483,0.12472558300942183,185,120.0,stall_limit,stall_limit,500
E-n76-k8,E,75,1,741,735.0,0.8163265306122449,8,8,766,4.217687074829932,1250,2.0634616250172257,1.25342325004749,750,120.0,stall_limit,stall_limit,500
E-n76-k8,E,75,2,744,735.0,1.2244897959183674,8,8,805,9.523809523809524,611,1.0295702920411713,0.21605312504107133,111,120.0,stall_limit,stall_limit,500
E-n76-k8,E,75,3,741,735.0,0.8163265306122449,8,8,790,7.482993197278912,516,0.8409690409898758,0.035728707967791706,16,120.0,stall_limit,stall_limit,500
E-n101-k14,E,100,1,1089,1067.0,2.0618556701030926,14,14,1130,5.904404873477039,1082,2.6694106250070035,1.3645106250187382,582,120.0,stall_limit,stall_limit,500
E-n101-k14,E,100,2,1108,1067.0,3.8425492033739457,14,14,1128,5.716963448922212,547,1.2461394169949926,0.11002416699193418,47,120.0,stall_limit,stall_limit,500
E-n101-k14,E,100,3,1096,1067.0,2.717900656044986,14,14,1132,6.091846298031865,1201,3.0069438339560293,1.7574497499736026,701,120.0,stall_limit,stall_limit,500
F-n72-k4,F,71,1,237,237.0,0.0,4,4,250,5.485232067510548,515,0.7762893330072984,0.026035666989628226,15,120.0,stall_limit,stall_limit,500
F-n72-k4,F,71,2,237,237.0,0.0,4,4,264,11.39240506329114,612,0.9615887919790111,0.1703636249876581,112,120.0,stall_limit,stall_limit,500
F-n72-k4,F,71,3,237,237.0,0.0,4,4,264,11.39240506329114,959,1.3079857910051942,0.650554749998264,459,120.0,stall_limit,stall_limit,500
M-n121-k7,M,120,1,1039,1034.0,0.4835589941972921,7,7,1039,0.4835589941972921,500,1.523431374982465,0.0,0,120.0,stall_limit,stall_limit,500
M-n121-k7,M,120,2,1038,1034.0,0.38684719535783363,7,7,1051,1.644100580270793,1152,3.651259832957294,1.964375999988988,652,120.0,stall_limit,stall_limit,500
M-n121-k7,M,120,3,1042,1034.0,0.7736943907156673,7,7,1049,1.4506769825918762,587,2.072167875012383,0.31440416700206697,87,120.0,stall_limit,stall_limit,500
M-n200-k17,M,199,1,1331,1275.0,4.392156862745098,17,17,1410,10.588235294117647,578,2.388266708003357,0.2646090420312248,78,120.0,stall_limit,stall_limit,500
M-n200-k17,M,199,2,1334,1275.0,4.627450980392157,17,17,1429,12.07843137254902,1424,6.045915916969534,4.0687488749972545,924,120.0,stall_limit,stall_limit,500
M-n200-k17,M,199,3,1341,1275.0,5.176470588235294,17,17,1370,7.450980392156863,801,3.606517750013154,1.4228006660123356,301,120.0,stall_limit,stall_limit,500
P-n45-k5,P,44,1,510,510.0,0.0,5,5,556,9.019607843137255,545,0.3848155830055475,0.042241458024363965,45,120.0,stall_limit,stall_limit,500
P-n45-k5,P,44,2,510,510.0,0.0,5,5,560,9.803921568627452,657,0.47097504197154194,0.09940800000913441,157,120.0,stall_limit,stall_limit,500
P-n45-k5,P,44,3,510,510.0,0.0,5,5,561,10.0,529,0.39368170901434496,0.034753834013827145,29,120.0,stall_limit,stall_limit,500
P-n65-k10,P,64,1,802,792.0,1.2626262626262625,10,10,840,6.0606060606060606,795,0.9121689170133322,0.31054716696962714,295,120.0,stall_limit,stall_limit,500
P-n65-k10,P,64,2,803,792.0,1.3888888888888888,10,10,837,5.681818181818182,637,0.8001201669685543,0.17103112500626594,137,120.0,stall_limit,stall_limit,500
P-n65-k10,P,64,3,806,792.0,1.7676767676767677,10,10,833,5.1767676767676765,1482,1.7682187089812942,1.178939958976116,982,120.0,stall_limit,stall_limit,500
P-n101-k4,P,100,1,684,681.0,0.44052863436123346,4,4,736,8.076358296622614,685,1.6543461249675602,0.4888480409863405,185,120.0,stall_limit,stall_limit,500
P-n101-k4,P,100,2,685,681.0,0.5873715124816447,4,4,706,3.671071953010279,772,1.9812628329964355,0.7025952910189517,272,120.0,stall_limit,stall_limit,500
P-n101-k4,P,100,3,682,681.0,0.14684287812041116,4,4,698,2.4963289280469896,993,2.350321375008207,1.0887290830141865,493,120.0,stall_limit,stall_limit,500
E-n33-k4,E,32,1,835,835.0,0.0,4,4,868,3.9520958083832336,1058,0.608046707988251,0.028625750041101128,58,120.0,stall_limit,stall_limit,1000
E-n33-k4,E,32,2,835,835.0,0.0,4,4,895,7.18562874251497,1128,0.6609177079517394,0.07051733299158514,128,120.0,stall_limit,stall_limit,1000
E-n33-k4,E,32,3,835,835.0,0.0,4,4,866,3.712574850299401,1185,0.6078326670103706,0.09033625002484769,185,120.0,stall_limit,stall_limit,1000
E-n76-k8,E,75,1,741,735.0,0.8163265306122449,8,8,766,4.217687074829932,1750,2.7663497919566,1.211646708950866,750,120.0,stall_limit,stall_limit,1000
E-n76-k8,E,75,2,744,735.0,1.2244897959183674,8,8,805,9.523809523809524,1111,1.7972048330120742,0.19348391599487513,111,120.0,stall_limit,stall_limit,1000
E-n76-k8,E,75,3,741,735.0,0.8163265306122449,8,8,790,7.482993197278912,1016,1.6071614589891396,0.039266834035515785,16,120.0,stall_limit,stall_limit,1000
E-n101-k14,E,100,1,1094,1067.0,2.5304592314901595,14,14,1130,5.904404873477039,2125,5.125721832970157,2.7596680829883553,1125,120.0,stall_limit,stall_limit,1000
E-n101-k14,E,100,2,1108,1067.0,3.8425492033739457,14,14,1128,5.716963448922212,1047,2.4571566249942407,0.11393104103626683,47,120.0,stall_limit,stall_limit,1000
E-n101-k14,E,100,3,1096,1067.0,2.717900656044986,14,14,1132,6.091846298031865,1701,4.072385833016597,1.6949520420166664,701,120.0,stall_limit,stall_limit,1000
F-n72-k4,F,71,1,237,237.0,0.0,4,4,250,5.485232067510548,1015,1.4231563339708373,0.020134624966885895,15,120.0,stall_limit,stall_limit,1000
F-n72-k4,F,71,2,237,237.0,0.0,4,4,264,11.39240506329114,1112,1.5170441250083968,0.17957145802211016,112,120.0,stall_limit,stall_limit,1000
F-n72-k4,F,71,3,237,237.0,0.0,4,4,264,11.39240506329114,1459,1.912339291011449,0.6279304579948075,459,120.0,stall_limit,stall_limit,1000
M-n121-k7,M,120,1,1038,1034.0,0.38684719535783363,7,7,1039,0.4835589941972921,1816,6.229666375031229,2.6940792499808595,816,120.0,stall_limit,stall_limit,1000
M-n121-k7,M,120,2,1038,1034.0,0.38684719535783363,7,7,1051,1.644100580270793,1652,5.546536959009245,1.9522415840183385,652,120.0,stall_limit,stall_limit,1000
M-n121-k7,M,120,3,1040,1034.0,0.5802707930367504,7,7,1049,1.4506769825918762,1598,5.446939208020922,2.0656447910005227,598,120.0,stall_limit,stall_limit,1000
M-n200-k17,M,199,1,1329,1275.0,4.235294117647059,17,17,1410,10.588235294117647,1688,7.136634625028819,2.9923624580260366,688,120.0,stall_limit,stall_limit,1000
M-n200-k17,M,199,2,1334,1275.0,4.627450980392157,17,17,1429,12.07843137254902,1924,8.598799834027886,4.227093624998815,924,120.0,stall_limit,stall_limit,1000
M-n200-k17,M,199,3,1335,1275.0,4.705882352941177,17,17,1370,7.450980392156863,2075,8.99214274995029,4.7589571249554865,1075,120.0,stall_limit,stall_limit,1000
P-n45-k5,P,44,1,510,510.0,0.0,5,5,556,9.019607843137255,1045,0.7482397080166265,0.037047000019811094,45,120.0,stall_limit,stall_limit,1000
P-n45-k5,P,44,2,510,510.0,0.0,5,5,560,9.803921568627452,1157,0.8272359999828041,0.12763295898912475,157,120.0,stall_limit,stall_limit,1000
P-n45-k5,P,44,3,510,510.0,0.0,5,5,561,10.0,1029,0.8343173750326969,0.020933167019393295,29,120.0,stall_limit,stall_limit,1000
P-n65-k10,P,64,1,802,792.0,1.2626262626262625,10,10,840,6.0606060606060606,1295,1.5484436249826103,0.33694020798429847,295,120.0,stall_limit,stall_limit,1000
P-n65-k10,P,64,2,803,792.0,1.3888888888888888,10,10,837,5.681818181818182,1137,1.3879360840073787,0.16939175000879914,137,120.0,stall_limit,stall_limit,1000
P-n65-k10,P,64,3,806,792.0,1.7676767676767677,10,10,833,5.1767676767676765,1982,2.507487249968108,1.1935947089805268,982,120.0,stall_limit,stall_limit,1000
P-n101-k4,P,100,1,684,681.0,0.44052863436123346,4,4,736,8.076358296622614,1185,3.0041760000167415,0.45826833305181935,185,120.0,stall_limit,stall_limit,1000
P-n101-k4,P,100,2,683,681.0,0.2936857562408223,4,4,706,3.671071953010279,2123,5.819993583019823,3.020651208003983,1123,120.0,stall_limit,stall_limit,1000
P-n101-k4,P,100,3,684,681.0,0.44052863436123346,4,4,698,2.4963289280469896,1063,2.6275284999865107,0.21636712498730049,63,120.0,stall_limit,stall_limit,1000
E-n33-k4,E,32,1,835,835.0,0.0,4,4,868,3.9520958083832336,2058,1.1159031249699183,0.0394034159835428,58,120.0,stall_limit,stall_limit,2000
E-n33-k4,E,32,2,835,835.0,0.0,4,4,895,7.18562874251497,2128,1.3294862500042655,0.09483445901423693,128,120.0,stall_limit,stall_limit,2000
E-n33-k4,E,32,3,835,835.0,0.0,4,4,866,3.712574850299401,2185,1.3591461249743588,0.11152679199585691,185,120.0,stall_limit,stall_limit,2000
E-n76-k8,E,75,1,741,735.0,0.8163265306122449,8,8,766,4.217687074829932,2750,4.85145920800278,1.3515540000516921,750,120.0,stall_limit,stall_limit,2000
E-n76-k8,E,75,2,740,735.0,0.6802721088435374,8,8,805,9.523809523809524,3937,6.741260458016768,3.391611416998785,1937,120.0,stall_limit,stall_limit,2000
E-n76-k8,E,75,3,741,735.0,0.8163265306122449,8,8,790,7.482993197278912,2016,3.558555540977977,0.04534650000277907,16,120.0,stall_limit,stall_limit,2000
E-n101-k14,E,100,1,1095,1067.0,2.624179943767573,14,14,1130,5.904404873477039,2193,5.431971792015247,0.4857543330290355,193,120.0,stall_limit,stall_limit,2000
E-n101-k14,E,100,2,1093,1067.0,2.436738519212746,14,14,1128,5.716963448922212,3549,8.931564665981568,3.908872166008223,1549,120.0,stall_limit,stall_limit,2000
E-n101-k14,E,100,3,1096,1067.0,2.717900656044986,14,14,1132,6.091846298031865,2701,6.744226083043031,1.821649375022389,701,120.0,stall_limit,stall_limit,2000
F-n72-k4,F,71,1,237,237.0,0.0,4,4,250,5.485232067510548,2015,3.0468047080212273,0.012567083002068102,15,120.0,stall_limit,stall_limit,2000
F-n72-k4,F,71,2,237,237.0,0.0,4,4,264,11.39240506329114,2112,2.9908138750470243,0.1729979999945499,112,120.0,stall_limit,stall_limit,2000
F-n72-k4,F,71,3,237,237.0,0.0,4,4,264,11.39240506329114,2459,3.588077249994967,0.6777504999772646,459,120.0,stall_limit,stall_limit,2000
M-n121-k7,M,120,1,1038,1034.0,0.38684719535783363,7,7,1039,0.4835589941972921,2816,9.548403416003566,2.704348708037287,816,120.0,stall_limit,stall_limit,2000
M-n121-k7,M,120,2,1036,1034.0,0.19342359767891681,7,7,1051,1.644100580270793,6466,21.989998542005196,14.910006749967579,4466,120.0,stall_limit,stall_limit,2000
M-n121-k7,M,120,3,1040,1034.0,0.5802707930367504,7,7,1049,1.4506769825918762,2598,8.928910707996693,2.0807926660054363,598,120.0,stall_limit,stall_limit,2000
M-n200-k17,M,199,1,1329,1275.0,4.235294117647059,17,17,1410,10.588235294117647,2688,11.507499333005399,2.9886614159913734,688,120.0,stall_limit,stall_limit,2000
M-n200-k17,M,199,2,1334,1275.0,4.627450980392157,17,17,1429,12.07843137254902,2924,12.722493416978978,4.090012458967976,924,120.0,stall_limit,stall_limit,2000
M-n200-k17,M,199,3,1320,1275.0,3.5294117647058822,17,17,1370,7.450980392156863,6744,29.62218083400512,20.601150708971545,4744,120.0,stall_limit,stall_limit,2000
P-n45-k5,P,44,1,510,510.0,0.0,5,5,556,9.019607843137255,2045,1.5235129579668865,0.027231749962083995,45,120.0,stall_limit,stall_limit,2000
P-n45-k5,P,44,2,510,510.0,0.0,5,5,560,9.803921568627452,2157,1.5176146250450984,0.12970229203347117,157,120.0,stall_limit,stall_limit,2000
P-n45-k5,P,44,3,510,510.0,0.0,5,5,561,10.0,2029,1.431355667009484,0.031348499993328005,29,120.0,stall_limit,stall_limit,2000
P-n65-k10,P,64,1,802,792.0,1.2626262626262625,10,10,840,6.0606060606060606,2295,2.766263458004687,0.31157858297228813,295,120.0,stall_limit,stall_limit,2000
P-n65-k10,P,64,2,796,792.0,0.5050505050505051,10,10,837,5.681818181818182,3604,4.4913602090091445,1.9701860000495799,1604,120.0,stall_limit,stall_limit,2000
P-n65-k10,P,64,3,803,792.0,1.3888888888888888,10,10,833,5.1767676767676765,4384,5.637567374971695,3.0646557089639828,2384,120.0,stall_limit,stall_limit,2000
P-n101-k4,P,100,1,682,681.0,0.14684287812041116,4,4,736,8.076358296622614,3806,9.537857332965359,4.495188499975484,1806,120.0,stall_limit,stall_limit,2000
P-n101-k4,P,100,2,682,681.0,0.14684287812041116,4,4,706,3.671071953010279,3008,7.643069332989398,2.6035702909575775,1008,120.0,stall_limit,stall_limit,2000
P-n101-k4,P,100,3,681,681.0,0.0,4,4,698,2.4963289280469896,3175,8.072318499966059,2.733955083996989,1175,120.0,stall_limit,stall_limit,2000
E-n33-k4,E,32,1,835,835.0,0.0,4,4,868,3.9520958083832336,5058,2.812205750029534,0.03293737501371652,58,120.0,stall_limit,stall_limit,5000
E-n33-k4,E,32,2,835,835.0,0.0,4,4,895,7.18562874251497,5128,2.8527537919580936,0.07231033296557143,128,120.0,stall_limit,stall_limit,5000
E-n33-k4,E,32,3,835,835.0,0.0,4,4,866,3.712574850299401,5185,2.9013157909503207,0.13201558298896998,185,120.0,stall_limit,stall_limit,5000
E-n76-k8,E,75,1,737,735.0,0.272108843537415,8,8,766,4.217687074829932,9441,15.058894957997836,7.034607707988471,4441,120.0,stall_limit,stall_limit,5000
E-n76-k8,E,75,2,736,735.0,0.1360544217687075,8,8,805,9.523809523809524,6997,10.942937083018478,3.1699710420216434,1997,120.0,stall_limit,stall_limit,5000
E-n76-k8,E,75,3,737,735.0,0.272108843537415,8,8,790,7.482993197278912,12141,19.627530041965656,11.393371874990407,7141,120.0,stall_limit,stall_limit,5000
E-n101-k14,E,100,1,1094,1067.0,2.5304592314901595,14,14,1130,5.904404873477039,6125,14.609631500032265,2.7050602080416866,1125,120.0,stall_limit,stall_limit,5000
E-n101-k14,E,100,2,1093,1067.0,2.436738519212746,14,14,1128,5.716963448922212,6549,15.69227087503532,3.7408591670100577,1549,120.0,stall_limit,stall_limit,5000
E-n101-k14,E,100,3,1073,1067.0,0.5623242736644799,14,14,1132,6.091846298031865,21204,50.29083933396032,38.938906291965395,16204,120.0,stall_limit,stall_limit,5000
F-n72-k4,F,71,1,237,237.0,0.0,4,4,250,5.485232067510548,5015,6.995167666987982,0.012659957981668413,15,120.0,stall_limit,stall_limit,5000
F-n72-k4,F,71,2,237,237.0,0.0,4,4,264,11.39240506329114,5112,6.89364383299835,0.13458675000583753,112,120.0,stall_limit,stall_limit,5000
F-n72-k4,F,71,3,237,237.0,0.0,4,4,264,11.39240506329114,5459,7.6309726249892265,0.7072426250088029,459,120.0,stall_limit,stall_limit,5000
M-n121-k7,M,120,1,1037,1034.0,0.2901353965183752,7,7,1039,0.4835589941972921,10373,34.12341587501578,18.499455333978403,5373,120.0,stall_limit,stall_limit,5000
M-n121-k7,M,120,2,1036,1034.0,0.19342359767891681,7,7,1051,1.644100580270793,9466,31.94099383399589,15.051810125005431,4466,120.0,stall_limit,stall_limit,5000
M-n121-k7,M,120,3,1036,1034.0,0.19342359767891681,7,7,1049,1.4506769825918762,17473,57.79665058298269,41.394460165989585,12473,120.0,stall_limit,stall_limit,5000
M-n200-k17,M,199,1,1286,1275.0,0.8627450980392157,17,17,1410,10.588235294117647,26707,120.00600866699824,105.73154691699892,23604,120.0,time_limit,stall_limit,5000
M-n200-k17,M,199,2,1292,1275.0,1.3333333333333333,17,17,1429,12.07843137254902,27507,120.00548341602553,100.36008195800241,22981,120.0,time_limit,stall_limit,5000
M-n200-k17,M,199,3,1280,1275.0,0.39215686274509803,17,17,1370,7.450980392156863,26848,120.000489500002,106.83309504203498,24129,120.0,time_limit,stall_limit,5000
P-n45-k5,P,44,1,510,510.0,0.0,5,5,556,9.019607843137255,5045,3.6479132089880295,0.029927499999757856,45,120.0,stall_limit,stall_limit,5000
P-n45-k5,P,44,2,510,510.0,0.0,5,5,560,9.803921568627452,5157,3.6977177090011537,0.1266897920286283,157,120.0,stall_limit,stall_limit,5000
P-n45-k5,P,44,3,510,510.0,0.0,5,5,561,10.0,5029,3.7147730420110747,0.0270615000044927,29,120.0,stall_limit,stall_limit,5000
P-n65-k10,P,64,1,796,792.0,0.5050505050505051,10,10,840,6.0606060606060606,9919,11.384982874966227,6.308157583000138,4919,120.0,stall_limit,stall_limit,5000
P-n65-k10,P,64,2,796,792.0,0.5050505050505051,10,10,837,5.681818181818182,6604,7.722797249967698,2.0761651669745333,1604,120.0,stall_limit,stall_limit,5000
P-n65-k10,P,64,3,792,792.0,0.0,10,10,833,5.1767676767676765,16541,18.891192165960092,13.203626290953252,11541,120.0,stall_limit,stall_limit,5000
P-n101-k4,P,100,1,681,681.0,0.0,4,4,736,8.076358296622614,7930,17.685976874956395,6.536052082956303,2930,120.0,stall_limit,stall_limit,5000
P-n101-k4,P,100,2,681,681.0,0.0,4,4,706,3.671071953010279,8967,20.583035374991596,9.19208708399674,3967,120.0,stall_limit,stall_limit,5000
P-n101-k4,P,100,3,681,681.0,0.0,4,4,698,2.4963289280469896,9560,22.49566912499722,10.299470917030703,4560,120.0,stall_limit,stall_limit,5000
E-n33-k4,E,32,1,835,835.0,0.0,4,4,868,3.9520958083832336,10058,5.251677833031863,0.018476750003173947,58,120.0,stall_limit,stall_limit,10000
E-n33-k4,E,32,2,835,835.0,0.0,4,4,895,7.18562874251497,10128,4.996271667012479,0.07274674996733665,128,120.0,stall_limit,stall_limit,10000
E-n33-k4,E,32,3,835,835.0,0.0,4,4,866,3.712574850299401,10185,5.640606332977768,0.09600320796016604,185,120.0,stall_limit,stall_limit,10000
E-n76-k8,E,75,1,737,735.0,0.272108843537415,8,8,766,4.217687074829932,16045,23.9446655830252,9.462064750026911,6045,120.0,stall_limit,stall_limit,10000
E-n76-k8,E,75,2,737,735.0,0.272108843537415,8,8,805,9.523809523809524,12357,18.221335167007055,3.741946291993372,2357,120.0,stall_limit,stall_limit,10000
E-n76-k8,E,75,3,737,735.0,0.272108843537415,8,8,790,7.482993197278912,16704,25.565490416018292,10.606277165992651,6704,120.0,stall_limit,stall_limit,10000
E-n101-k14,E,100,1,1077,1067.0,0.9372071227741331,14,14,1130,5.904404873477039,18624,43.47004550002748,20.484509582980536,8624,120.0,stall_limit,stall_limit,10000
E-n101-k14,E,100,2,1067,1067.0,0.0,14,14,1128,5.716963448922212,33990,75.87093054200523,52.01429341698531,23990,120.0,stall_limit,stall_limit,10000
E-n101-k14,E,100,3,1068,1067.0,0.09372071227741331,14,14,1132,6.091846298031865,43790,100.05771104199812,76.67903624998871,33790,120.0,stall_limit,stall_limit,10000
F-n72-k4,F,71,1,237,237.0,0.0,4,4,250,5.485232067510548,10015,13.033814750029705,0.013295875047333539,15,120.0,stall_limit,stall_limit,10000
F-n72-k4,F,71,2,237,237.0,0.0,4,4,264,11.39240506329114,10112,13.044312125013676,0.17614679102553055,112,120.0,stall_limit,stall_limit,10000
F-n72-k4,F,71,3,237,237.0,0.0,4,4,264,11.39240506329114,10459,13.95430766697973,0.672902999969665,459,120.0,stall_limit,stall_limit,10000
M-n121-k7,M,120,1,1036,1034.0,0.19342359767891681,7,7,1039,0.4835589941972921,18423,58.599483750003856,26.227912416972686,8423,120.0,stall_limit,stall_limit,10000
M-n121-k7,M,120,2,1035,1034.0,0.09671179883945841,7,7,1051,1.644100580270793,29609,94.3003587090061,62.950323416967876,19609,120.0,stall_limit,stall_limit,10000
M-n121-k7,M,120,3,1036,1034.0,0.19342359767891681,7,7,1049,1.4506769825918762,14837,46.75037833303213,15.122544458019547,4837,120.0,stall_limit,stall_limit,10000
M-n200-k17,M,199,1,1296,1275.0,1.6470588235294117,17,17,1410,10.588235294117647,27829,120.01624299999094,93.25423629197758,22172,120.0,time_limit,stall_limit,10000
M-n200-k17,M,199,2,1291,1275.0,1.2549019607843137,17,17,1429,12.07843137254902,27106,120.01134575001197,95.38608045800356,21893,120.0,time_limit,stall_limit,10000
M-n200-k17,M,199,3,1279,1275.0,0.3137254901960784,17,17,1370,7.450980392156863,27560,120.00205166597152,104.17107304098317,24338,120.0,time_limit,stall_limit,10000
P-n45-k5,P,44,1,510,510.0,0.0,5,5,556,9.019607843137255,10045,6.126733666984364,0.02894608402857557,45,120.0,stall_limit,stall_limit,10000
P-n45-k5,P,44,2,510,510.0,0.0,5,5,560,9.803921568627452,10157,7.045135541004129,0.08680150000145659,157,120.0,stall_limit,stall_limit,10000
P-n45-k5,P,44,3,510,510.0,0.0,5,5,561,10.0,10029,6.91470229101833,0.03485254099359736,29,120.0,stall_limit,stall_limit,10000
P-n65-k10,P,64,1,792,792.0,0.0,10,10,840,6.0606060606060606,14296,16.191775083018,4.87095054105157,4296,120.0,stall_limit,stall_limit,10000
P-n65-k10,P,64,2,796,792.0,0.5050505050505051,10,10,837,5.681818181818182,10674,11.55743587500183,0.8649151250137947,674,120.0,stall_limit,stall_limit,10000
P-n65-k10,P,64,3,792,792.0,0.0,10,10,833,5.1767676767676765,19657,21.812081166019198,10.356235624989495,9657,120.0,stall_limit,stall_limit,10000
P-n101-k4,P,100,1,681,681.0,0.0,4,4,736,8.076358296622614,12930,27.799297165998723,5.959224833000917,2930,120.0,stall_limit,stall_limit,10000
P-n101-k4,P,100,2,681,681.0,0.0,4,4,706,3.671071953010279,16815,36.52064145903569,14.571821417019237,6815,120.0,stall_limit,stall_limit,10000
P-n101-k4,P,100,3,681,681.0,0.0,4,4,698,2.4963289280469896,20280,44.145859292009845,22.316700334020425,10280,120.0,stall_limit,stall_limit,10000
E-n33-k4,E,32,1,835,835.0,0.0,4,4,868,3.9520958083832336,20058,10.624594457971398,0.02622454200172797,58,120.0,stall_limit,stall_limit,20000
E-n33-k4,E,32,2,835,835.0,0.0,4,4,895,7.18562874251497,20128,10.430645457992796,0.06463575002271682,128,120.0,stall_limit,stall_limit,20000
E-n33-k4,E,32,3,835,835.0,0.0,4,4,866,3.712574850299401,20185,10.349052125005983,0.09127458301372826,185,120.0,stall_limit,stall_limit,20000
E-n76-k8,E,75,1,735,735.0,0.0,8,8,766,4.217687074829932,52871,77.7602471249993,47.929579707968514,32871,120.0,stall_limit,stall_limit,20000
E-n76-k8,E,75,2,736,735.0,0.1360544217687075,8,8,805,9.523809523809524,21997,31.293400583032053,2.9357417080318555,1997,120.0,stall_limit,stall_limit,20000
E-n76-k8,E,75,3,735,735.0,0.0,8,8,790,7.482993197278912,55613,81.90707429201575,51.56480770802591,35613,120.0,stall_limit,stall_limit,20000
E-n101-k14,E,100,1,1067,1067.0,0.0,14,14,1130,5.904404873477039,51133,116.79159262502799,69.76530191703932,31133,120.0,stall_limit,stall_limit,20000
E-n101-k14,E,100,2,1070,1067.0,0.28116213683223995,14,14,1128,5.716963448922212,51990,120.00066691695247,118.26603087497642,51199,120.0,time_limit,stall_limit,20000
E-n101-k14,E,100,3,1067,1067.0,0.0,14,14,1132,6.091846298031865,47489,108.57277145801345,62.0279164169915,27489,120.0,stall_limit,stall_limit,20000
F-n72-k4,F,71,1,237,237.0,0.0,4,4,250,5.485232067510548,20015,25.833030500041787,0.016039291047491133,15,120.0,stall_limit,stall_limit,20000
F-n72-k4,F,71,2,237,237.0,0.0,4,4,264,11.39240506329114,20112,26.751065249962267,0.1552851659944281,112,120.0,stall_limit,stall_limit,20000
F-n72-k4,F,71,3,237,237.0,0.0,4,4,264,11.39240506329114,20459,26.807589875010308,0.6129409160348587,459,120.0,stall_limit,stall_limit,20000
